遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5, 
39樂合彩,111000152,2022/06/27,25388075,1015523,8260750,01,03,26,31,35,,,,,,,
39樂合彩,111000153,2022/06/28,22469650,898786,15359750,08,11,17,21,38,,,,,,,
39樂合彩,111000154,2022/06/29,25245125,1009805,14505375,06,21,28,36,37,,,,,,,
39樂合彩,111000155,2022/06/30,24700200,988008,16910375,08,10,16,24,34,,,,,,,
39樂合彩,111000156,2022/07/01,23898675,955947,15387500,01,02,08,22,33,,,,,,,
39樂合彩,111000157,2022/07/02,26159750,1046390,14078875,03,11,20,21,28,,,,,,,
39樂合彩,111000158,2022/07/04,25336100,1013444,27812500,05,11,17,31,38,,,,,,,
39樂合彩,111000159,2022/07/05,25044925,1001797,10434125,13,16,21,22,26,,,,,,,
39樂合彩,111000160,2022/07/06,27245950,1089838,23185500,13,14,18,27,30,,,,,,,
39樂合彩,111000161,2022/07/07,26260700,1050428,18085875,09,14,18,23,35,,,,,,,
39樂合彩,111000162,2022/07/08,25484800,1019392,16624375,01,20,25,30,39,,,,,,,
39樂合彩,111000163,2022/07/09,27998225,1119929,25987375,08,12,21,24,38,,,,,,,
39樂合彩,111000164,2022/07/11,28433925,1137357,34967625,07,15,16,19,37,,,,,,,
39樂合彩,111000165,2022/07/12,25367925,1014717,15516375,01,03,05,27,31,,,,,,,
39樂合彩,111000166,2022/07/13,27976800,1119072,16093750,04,14,27,34,35,,,,,,,
39樂合彩,111000167,2022/07/14,26442175,1057687,13609125,05,16,21,25,26,,,,,,,
39樂合彩,111000168,2022/07/15,25131750,1005270,13439250,03,22,24,33,36,,,,,,,
39樂合彩,111000169,2022/07/16,27870350,1114814,11371000,10,14,25,30,35,,,,,,,
39樂合彩,111000170,2022/07/18,26894825,1075793,9343375,04,10,22,32,35,,,,,,,
39樂合彩,111000171,2022/07/19,23587050,943482,17627000,02,11,16,25,38,,,,,,,
39樂合彩,111000172,2022/07/20,26748625,1069945,9406125,04,08,16,29,34,,,,,,,
39樂合彩,111000173,2022/07/21,24846475,993859,10868000,04,10,12,26,36,,,,,,,
39樂合彩,111000174,2022/07/22,23726875,949075,13821375,09,11,24,26,28,,,,,,,
39樂合彩,111000175,2022/07/23,26429000,1057160,14897875,05,27,32,33,38,,,,,,,
39樂合彩,111000176,2022/07/25,25848150,1033926,19110000,24,25,35,36,37,,,,,,,
39樂合彩,111000177,2022/07/26,22799275,911971,8452125,02,13,19,25,29,,,,,,,
39樂合彩,111000178,2022/07/27,25724400,1028976,11731375,04,05,14,29,30,,,,,,,
39樂合彩,111000179,2022/07/28,24753950,990158,11164375,04,09,25,28,34,,,,,,,
39樂合彩,111000180,2022/07/29,24228225,969129,13634875,03,29,34,38,39,,,,,,,
39樂合彩,111000181,2022/07/30,26864875,1074595,11395625,05,07,12,34,38,,,,,,,
39樂合彩,111000182,2022/08/01,26663125,1066525,16726750,02,03,08,18,27,,,,,,,
39樂合彩,111000183,2022/08/02,23250225,930009,17681625,06,11,18,22,26,,,,,,,
39樂合彩,111000184,2022/08/03,25974650,1038986,10373500,15,19,26,29,34,,,,,,,
39樂合彩,111000185,2022/08/04,24186325,967453,12665125,02,26,28,32,37,,,,,,,
39樂合彩,111000186,2022/08/05,24244775,969791,19701125,07,09,12,16,21,,,,,,,
39樂合彩,111000187,2022/08/06,27305700,1092228,12094500,06,11,18,21,35,,,,,,,
39樂合彩,111000188,2022/08/08,27252025,1090081,19466500,17,19,33,34,39,,,,,,,
39樂合彩,111000189,2022/08/09,24476525,979061,9007750,09,11,31,36,39,,,,,,,
39樂合彩,111000190,2022/08/10,27541425,1101657,15461875,03,08,16,23,36,,,,,,,
39樂合彩,111000191,2022/08/11,26560475,1062419,9475250,08,09,16,21,29,,,,,,,
39樂合彩,111000192,2022/08/12,24923650,996946,16246250,01,06,13,24,36,,,,,,,
39樂合彩,111000193,2022/08/13,27774025,1110961,10309250,02,17,22,35,36,,,,,,,
39樂合彩,111000194,2022/08/15,27193575,1087743,18267750,03,11,13,14,17,,,,,,,
39樂合彩,111000195,2022/08/16,24025675,961027,17769125,07,10,19,26,34,,,,,,,
39樂合彩,111000196,2022/08/17,26610850,1064434,16682375,16,21,26,30,36,,,,,,,
39樂合彩,111000197,2022/08/18,25463075,1018523,18597125,04,15,20,35,36,,,,,,,
39樂合彩,111000198,2022/08/19,24819200,992768,15368625,26,28,31,37,39,,,,,,,
39樂合彩,111000199,2022/08/20,26974325,1078973,12387125,11,13,29,31,35,,,,,,,
39樂合彩,111000200,2022/08/22,26865475,1074619,18234750,06,13,14,25,38,,,,,,,
39樂合彩,111000201,2022/08/23,23534175,941367,35532875,05,08,12,15,24,,,,,,,
39樂合彩,111000202,2022/08/24,26848575,1073943,23052625,04,07,26,33,34,,,,,,,
39樂合彩,111000203,2022/08/25,26232250,1049290,20561750,03,10,25,28,36,,,,,,,
39樂合彩,111000204,2022/08/26,25785025,1031401,9590250,12,23,25,28,34,,,,,,,
39樂合彩,111000205,2022/08/27,27124275,1084971,13010500,12,17,19,26,36,,,,,,,
39樂合彩,111000206,2022/08/29,26341825,1053673,9441875,16,19,23,33,37,,,,,,,
39樂合彩,111000207,2022/08/30,23842125,953685,17581125,08,29,32,36,38,,,,,,,
39樂合彩,111000208,2022/08/31,27586925,1103477,12797125,15,17,21,25,36,,,,,,,
39樂合彩,111000209,2022/09/01,26200050,1048002,11447875,02,06,08,15,17,,,,,,,
39樂合彩,111000210,2022/09/02,23313300,932532,6067125,02,19,24,25,38,,,,,,,
39樂合彩,111000211,2022/09/03,25652450,1026098,35940750,09,10,20,27,39,,,,,,,
39樂合彩,111000212,2022/09/05,27847250,1113890,15873625,07,10,16,20,21,,,,,,,
39樂合彩,111000213,2022/09/06,25002850,1000114,27271625,04,11,17,26,36,,,,,,,
39樂合彩,111000214,2022/09/07,29838650,1193546,9928000,04,08,10,27,35,,,,,,,
39樂合彩,111000215,2022/09/08,28140250,1125610,18281750,05,14,17,34,36,,,,,,,
39樂合彩,111000216,2022/09/09,26802100,1072084,12814875,20,22,28,36,37,,,,,,,
39樂合彩,111000217,2022/09/10,29004525,1160181,11476875,06,08,25,35,37,,,,,,,
